business_id,business_name,city,state,postal_code,stars,categories,review_count,total_hh,avg_income,RestaurantsDelivery,OutdoorSeating,BusinessAcceptsCreditCards,BikeParking,RestaurantsTakeOut,Caters,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,GoodForKids,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,Ambience_touristy,Ambience_hipster,Ambience_romantic,Ambience_divey,Ambience_intimate,Ambience_trendy,Ambience_upscale,Ambience_classy,Ambience_casual,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_brunch,Alcohol_'beer_and_wine',Alcohol_'full_bar',NoiseLevel_'average',NoiseLevel_'loud',NoiseLevel_'very_loud',RestaurantsAttire_'casual',RestaurantsAttire_'formal',WiFi_'free',WiFi_'paid',RestaurantsPriceRange_1,RestaurantsPriceRange_3,RestaurantsPriceRange_4,pos,neg,neu
6_SuJJPfWJ-CfaSL8YOgyQ,Salem's Fresh Eats,Brandon,FL,33511,3.0,"Seafood, Fast Food, Middle Eastern, American (Traditional), Diners, Mediterranean, Sandwiches, Salad, Restaurants, Greek, Chicken Wings",99,22334,79120,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.271787037037037,0.08371296296296296,0.644537037037037
1KJ-RZPlWo_wLA_VJpSR-A,Slice Pizzeria & Wing House,Tampa,FL,33611,4.0,"Pizza, Nightlife, Italian, Bars, Sports Bars, Restaurants",100,16269,103942,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0.3277254901960784,0.06592156862745098,0.6064019607843137
hrmGvO0IpKoIl3Dgz-nAgA,Olde Town Pizzeria,Plant City,FL,33566,3.5,"Restaurants, Pizza",82,7342,86264,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.34192857142857147,0.05947619047619048,0.5986547619047619
qX-dRizrEbVy1Up4Mam74Q,Casey's Pour House,Berwyn,PA,19312,3.5,"American (Traditional), Restaurants, Bars, Nightlife",52,4174,220631,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3140188679245283,0.07230188679245282,0.6136981132075472
YcP6XiXITpQY-RvL-McTOA,Ricopan Bakehouse,Tampa,FL,33619,4.5,"Colombian, Bakeries, Latin American, Desserts, Imported Food, Restaurants, Specialty Food, Ethnic Food, Food",92,13347,59233,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0.3933229166666667,0.03722916666666667,0.5694895833333333
i_kM6kP4u4Wxr3o3_9XN_A,Samurai Blue,Tampa,FL,33618,4.0,"Restaurants, Sushi Bars",123,12100,106081,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3532671755725191,0.060251908396946566,0.5865038167938931
JIJRGWO8ED_G-KHVJlKggw,Cheese Dawgs,Feasterville,PA,19053,5.0,"Food, Ice Cream & Frozen Yogurt, Hot Dogs, Sandwiches, Restaurants",118,9936,101979,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3873553719008264,0.031198347107438015,0.5814297520661157
VSUWZikCbuWSg1Mmky3wSA,Primo Brick Oven Pizza,Norristown,PA,19401,3.5,"Restaurants, Pizza",27,16282,75523,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.29017241379310343,0.08593103448275861,0.6237586206896552
DGae0qGBtoE19egWaLYR4A,Chili's,Stowe,PA,19464,2.0,"Nightlife, Restaurants, Tex-Mex, Bars, American (Traditional)",68,18589,80703,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.22628571428571428,0.08481428571428572,0.6889
9PZxjhTIU7OgPIzuGi89Ew,El Vez,Philadelphia,PA,19107,4.0,"Lounges, Bars, Nightlife, Breakfast & Brunch, Mexican, Restaurants",3187,7823,91522,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.36797089460784316,0.045227634803921564,0.5868045343137255
vuE1iseFrgNPumUEfHIZZQ,JJ Thai Cuisine,Philadelphia,PA,19103,4.5,"French, Restaurants, Thai, Asian Fusion",376,15765,134268,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3883959390862944,0.03140355329949238,0.5801954314720812
q9WA6PqTLnB78DWPu5YJ5A,Perla,Philadelphia,PA,19147,4.5,"Filipino, American (New), French, Restaurants",216,18239,128426,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0.3466529680365297,0.031305936073059364,0.6220182648401826
03cvVjbkCOtiIt51M-MLFg,Prime Halal Meat,Philadelphia,PA,19146,4.5,"Restaurants, Specialty Food, Meat Shops, Food, Halal, Grocery",65,17302,108126,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3321492537313433,0.05735820895522388,0.6104925373134328
jGgUfiMg0_a6ehbz_ucDkQ,Viet Thai Cuisine,Horsham,PA,19044,4.0,"Restaurants, Sushi Bars, Vietnamese, Soup, Thai",124,6480,104385,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3312076923076923,0.05225384615384616,0.6165153846153847
BzqHs2CkUw8VoE-NY8hTtQ,Sushi Kabuki,Seminole,FL,33772,4.5,"Restaurants, Japanese",136,9801,78049,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0.40209655172413794,0.04049655172413793,0.5573517241379311
6CUkqed0rhHtFwQ2i7Otsw,Barcelona Wine Bar Passyunk,Philadelphia,PA,19148,4.5,"Nightlife, Bars, Restaurants, Wine Bars, Tapas/Small Plates, Spanish",608,19493,75581,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3793704292527822,0.037338632750397456,0.5832829888712242
VdKldEVb7pZwttJ_uLJ-4g,Outback Steakhouse,Jamison,PA,18929,2.5,"Restaurants, Steakhouses",79,3408,178478,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.2738488372093023,0.08943023255813953,0.6368720930232559
pFBTtrFfJbJY1YTJu1hxAw,Kin Wha Garden,Philadelphia,PA,19116,4.0,"Chinese, Restaurants",35,12850,74943,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3258421052631579,0.05971052631578948,0.6144473684210526
X8hzlPw1yO9Z9UuDIy4iAQ,P J Whelihan's Pub - Newtown Square,Newtown Square,PA,19073,3.5,"American (Traditional), Sports Bars, Restaurants, Nightlife, American (New), Gastropubs, Bars",97,7920,168382,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0.3196,0.07601,0.60435
-IOWVdmqsfd02_G-nJACdQ,Dominick's Side Door Pub,North Wales,PA,19454,4.0,"Restaurants, Nightlife, American (New), Sports Bars, Italian, Bars",50,10981,126560,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.35592727272727276,0.04701818181818181,0.5969818181818183
OExFQ-LmXSMEOQkEEC1vww,La Alameda,New Port Richey,FL,34653,4.0,"Specialty Food, Mexican, Restaurants, Imported Food, Ethnic Food, Food, Tex-Mex",19,15210,52937,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.3243,0.04085,0.6349
kc8vRZ1N3YgtheOdA44DoQ,Tian Tian Chinese Restaurant,Port Richey,FL,34668,3.5,"Restaurants, Chinese",26,20119,47830,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3633076923076923,0.08476923076923078,0.5518076923076923
ehD-O_CRf7LYvoMIajh71w,Wayside Market,Media,PA,19063,4.5,"Pizza, Restaurants, Delis, Sandwiches",73,14697,134722,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0.3755,0.03585526315789474,0.5886315789473684
b8E0zgTLKSsVzS566GHgXw,Tiffany's Restaurant,Palm Harbor,FL,34684,3.5,"Restaurants, Breakfast & Brunch, American (New)",116,13173,76217,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0.31284873949579833,0.06940336134453781,0.6177647058823529
YelRcRgfIgRKodkdC1YfdQ,Original's Italian Pizzeria and Restaurant,Morrisville,PA,19067,4.5,"Sandwiches, Italian, Restaurants, Pizza",28,20311,146014,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.43200000000000005,0.033800000000000004,0.5342
ZipdU0bO04CUDZFP1Hj2QA,Chili's,Largo,FL,33778,2.5,"Nightlife, American (Traditional), Bars, Restaurants, Tex-Mex",78,6218,73156,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0.25315476190476194,0.0946547619047619,0.6521785714285715
-DcAq3aOYlMTM0vzOIAMMw,Cedar Hollow Inn Restaurant & Bar,Malvern,PA,19355,3.5,"American (Traditional), Restaurants, Salad, Bars, Nightlife",73,10090,187043,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.3432054794520548,0.05216438356164383,0.6046575342465753
MUTZwuWLPxrf1i-JR4PJ7Q,Chikara Sushi & Asian Fusion,Phoenixville,PA,19460,4.0,"Asian Fusion, Restaurants, Sushi Bars",131,16443,139548,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.4279270072992701,0.04193430656934306,0.5301386861313869
Ql5icyL9DGN9qn1-tUaN-g,Acropolis Greek Taverna,Tampa,FL,33609,3.5,"Greek, Restaurants, Nightlife, Mediterranean, Bars",231,8497,140410,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.32075847457627116,0.07453389830508475,0.6046991525423729
yDGG_496blDSpnqefHT7nQ,Barkley's BBQ,Philadelphia,PA,19121,3.0,"Restaurants, Barbeque, Soul Food",15,12162,45509,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2596875,0.0991875,0.6413125
U6PmPJdNMI_dTUPySS5TDg,Fruitwood Standup Market,Tampa,FL,33606,4.5,"Sandwiches, Fast Food, Beverage Store, Food, Juice Bars & Smoothies, Coffee & Tea, Restaurants, Pizza, Cafes",159,8894,154284,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.40324074074074073,0.03358641975308642,0.5631913580246913
r2VkTqhaK86fE9JA2Ww1NA,Little Caesars Pizza,Norristown,PA,19401,2.5,"Pizza, Restaurants",12,16282,75523,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.24583333333333335,0.10566666666666667,0.6481666666666667
K0oRQuRcTkrS-sQlfH5JMA,MNM BBQ,Saint Petersburg,FL,33704,4.5,"Salad, Event Planning & Services, Bars, Sandwiches, Restaurants, Barbeque, Food Delivery Services, Food Trucks, Food, Beer Bar, Nightlife, Caterers",153,8038,145715,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.4012125,0.036275,0.56248125
sUfFxJcSCzizQ6WflJWWiA,Creek Side Diner,Kennett Square,PA,19348,3.5,"Diners, Sandwiches, Restaurants, Breakfast & Brunch",24,8940,143491,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.36626923076923074,0.057692307692307696,0.575923076923077
RxHbjNxcDyl9XUnm_nyuBw,Chick-fil-A,Bensalem,PA,19020,4.5,"Restaurants, Caterers, Fast Food, American (Traditional), Event Planning & Services, Chicken Shop, Burgers",19,21379,94744,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0.37942105263157894,0.05257894736842105,0.5678947368421052
vuM_e7niXcspLooTVZNXPQ,IHOP,Blue Bell,PA,19422,2.5,"Restaurants, American (New), Breakfast & Brunch, Burgers, American (Traditional)",91,7366,176158,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.24301030927835052,0.11854639175257732,0.6384123711340206
gqmQA9TIdmKz3tCnz6DqFA,Yoko's,Tampa,FL,33629,4.0,"Japanese, Restaurants, Sushi Bars",245,10441,178207,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.3655415019762846,0.039549407114624506,0.5949130434782609
IzTh_D90T7LZRxy1lgAG-Q,Broncos Brazilian Steakhouse,Philadelphia,PA,19152,4.5,"Steakhouses, Buffets, Brazilian, Restaurants",102,13275,70746,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0.38333333333333336,0.049666666666666665,0.5670000000000001
O9XjwWdbgOe5CnBuPpnpBg,Carrabba's Italian Grill,Citrus Park,FL,33626,3.5,"Italian, Restaurants, Seafood",97,11059,139754,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.34214563106796114,0.05533980582524272,0.6025728155339806
bGITrkWR3bNTuQDBvngNHA,Athenian Garden,Saint Petersburg,FL,33710,4.0,"Greek, Restaurants",160,14369,83121,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0.36149693251533743,0.04991411042944785,0.5885950920245399
liptHsMVjdHg_38NVuk-Yg,Snap Custom Pizza,Exton,PA,19341,4.0,"Pizza, Restaurants",105,7825,135072,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.34157272727272725,0.07022727272727272,0.5881545454545455
zwd4dyQ5ovnjVojWfAuhMw,European Republic,Philadelphia,PA,19106,4.0,"Belgian, Food, Specialty Food, Restaurants, Ethnic Food, Sandwiches",239,7625,162885,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.32528861788617885,0.05072357723577236,0.6239715447154472
ENhzvzEbixDwE3f5G-shbg,Yummy Sushi,Philadelphia,PA,19103,3.5,"Sushi Bars, Restaurants",94,15765,134268,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.3299375,0.06753125,0.6025104166666667
AxfB3gE1kWlRhcD5tGZY_A,Pho Truck - Tampa Bay,Tampa,FL,33602,4.5,"Vietnamese, Sandwiches, Food Trucks, Restaurants, Food",13,8599,109306,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.34492307692307694,0.025692307692307695,0.6293076923076923
0IEn6AxLNFfdfuwd2bQlbQ,Golden Empress Garden,Philadelphia,PA,19147,3.5,"Chinese, Restaurants, Vegetarian, Vegan",181,18239,128426,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.28620526315789474,0.07096315789473684,0.6428578947368421
kmKHBCTec-e6H4aK7fD8Ag,Burger Bar at Gallo's,Philadelphia,PA,19152,3.5,"Food, Burgers, Restaurants",122,13275,70746,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.345390625,0.0566171875,0.59796875
-361Hc0tlxSYdrH_C3OgzA,Persia House of Kababs,Tampa,FL,33612,3.5,"Persian/Iranian, Restaurants, Halal",74,19021,47836,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.31526315789473686,0.07731578947368421,0.6074342105263157
2qVZiMB22YPC2HCM62Gnbw,Scarpetta,Philadelphia,PA,19103,4.0,"American (Traditional), Italian, Nightlife, Bars, Restaurants",213,15765,134268,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.355696261682243,0.04662616822429906,0.5976869158878505
5ZQwBB8-YJExx1bWcVFIIw,Popeyes Louisiana Kitchen,Bensalem,PA,19020,3.0,"Seafood, American (Traditional), Fast Food, Sandwiches, Chicken Wings, Restaurants",20,21379,94744,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.2749047619047619,0.107,0.6181904761904762
uxtTOiDzKOJQZgoVEgocJw,The Whitpain Tavern,Blue Bell,PA,19422,3.0,"Sandwiches, American (Traditional), Salad, Restaurants",102,7366,176158,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3080183486238532,0.08207339449541284,0.6098899082568807
_7pYY0TS3Wao2_jnQ1LBBQ,Marco's Pizzeria,Newtown,PA,18940,3.0,"Pizza, Restaurants",64,11515,176878,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0.26910447761194034,0.091044776119403,0.6398507462686567
Cmw00BFD1l-_DJHPuKi2Rw,Water + Flour,Tampa,FL,33606,4.0,"Sushi Bars, Restaurants, Pizza, Gluten-Free, Tapas/Small Plates, Cocktail Bars, Bars, Nightlife, American (New), Italian",520,8894,154284,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.38234558823529413,0.048058823529411765,0.5696231617647058
K0lttiVfWWP1u5JmsVp4cA,Fox & Son Fair Foods,Philadelphia,PA,19107,4.5,"Hot Dogs, Restaurants, Gluten-Free, Comfort Food, Poutineries",202,7823,91522,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0.3477804878048781,0.042965853658536585,0.6092146341463415
A4CPH0tLHOrtoTVNQcJSRQ,Grand China Buffet,Philadelphia,PA,19154,2.5,"Chinese, Restaurants, Buffets, Do-It-Yourself Food, Food",149,12461,90650,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2529354838709677,0.09458064516129032,0.6525354838709677
8iMubtt1hTafu5YhEzvZVg,Be Well Bakery & Cafe,Huntingdon Valley,PA,19006,4.5,"Restaurants, Bakeries, Cafes, Coffee & Tea, Food",346,7988,132737,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.4421512605042017,0.03618487394957983,0.5216358543417366
cfvPUAc2SM0xpHmmPzYaQg,Get Hooked Grill,Hudson,FL,34667,3.5,"Steakhouses, Restaurants, Seafood",139,15736,56397,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0.32997297297297296,0.0548918918918919,0.6151148648648649
RTOIDrDonj9tgYHHSTuu-g,Thai Wok,Saint Petersburg,FL,33716,4.0,"Thai, Restaurants",116,9360,68947,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3765294117647059,0.04378991596638656,0.5796806722689075
dAZASdppYH5DQvXLlzGiow,Society Table,St. Pete Beach,FL,33706,3.0,"Breakfast & Brunch, Day Spas, Restaurants, Cafes, Beauty & Spas, American (New)",101,8805,114601,0,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0.2827766990291262,0.0664757281553398,0.6507281553398059
Kk8sIQGaYCA-SQjgDZ8pBw,Kabuki Japanese Restaurant,King of Prussia,PA,19406,4.0,"Sushi Bars, Restaurants, Japanese",320,11438,114751,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.37,0.05551076923076923,0.5744769230769231
rajhXVhe25WptAZx26UqTA,Chick's Philly,Philadelphia,PA,19146,4.0,"Beer Bar, Bars, Cocktail Bars, Restaurants, Nightlife, Pizza, Breakfast & Brunch",216,17302,108126,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0.3830663716814159,0.04765929203539823,0.5692964601769912
yVBTwIJdbtScInZ7G8eDwg,McDonald's,Riverview,FL,33578,2.0,"Fast Food, Restaurants, Burgers, Food, Coffee & Tea, American (Traditional)",32,20742,77903,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0.18792105263157896,0.13518421052631577,0.6767894736842105
PwHa_x_kUykiJBg1Vo1BiQ,Mike's York Street Bar & Grill,Warminster,PA,18974,3.0,"Nightlife, Restaurants, Sports Bars, Bars, American (Traditional)",129,17299,95252,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3069782608695652,0.06558695652173913,0.6274347826086957
gB9c_OMjvGrn36XjHArAUQ,LaScala's Pronto,Philadelphia,PA,19130,3.5,"Salad, Italian, Pizza, Restaurants",171,14431,121662,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2903672316384181,0.06346892655367231,0.6461468926553672
IL-wbqkMgqVGr9mxve3s1w,Ruth's Chris Steak House,St. Petersburg,FL,33701,3.5,"Steakhouses, Wine Bars, Restaurants, Seafood, American (Traditional), Nightlife, Bars",191,9120,87867,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.34094029850746266,0.055641791044776116,0.603407960199005
sbSfsHIqQ3npLgCJCTq6XA,Shells Seafood Restaurant - North Tampa,Tampa,FL,33612,4.0,"Seafood, Restaurants",184,19021,47836,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3665263157894737,0.05461052631578947,0.5788736842105263
g8a0YrAFCJDVzmbrcBzDIA,Cracker Barrel Old Country Store,Spring Hill,FL,34606,3.0,"American (Traditional), Salad, Desserts, Restaurants, Breakfast & Brunch, Southern, Food",64,11854,54773,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.2752753623188406,0.0776376811594203,0.6470869565217392
IZMszJcSBYaVALYDqdUN6g,Tijuana Flats,Riverview,FL,33579,3.5,"New Mexican Cuisine, Restaurants",96,12030,98559,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0.36263636363636365,0.05844444444444444,0.578929292929293
naLdPZBHOeC2id4WVSoigA,Al Pastor,Exton,PA,19341,3.5,"Bars, Restaurants, Mexican, Nightlife, Cocktail Bars, Wine Bars",128,7825,135072,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0.3556940298507462,0.04276119402985075,0.6015746268656716
YBq6blbEs3Vc43x-G0mC8w,The Farmer's Daughter,Blue Bell,PA,19422,3.5,"Restaurants, American (New)",149,7366,176158,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0.3166493506493507,0.05909740259740259,0.6242337662337663
