business_id,business_name,city,state,postal_code,stars,categories,review_count,total_hh,avg_income,RestaurantsDelivery,OutdoorSeating,BusinessAcceptsCreditCards,BikeParking,RestaurantsTakeOut,Caters,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,GoodForKids,BusinessParking_garage,BusinessParking_street,BusinessParking_validated,BusinessParking_lot,BusinessParking_valet,Ambience_touristy,Ambience_hipster,Ambience_romantic,Ambience_divey,Ambience_intimate,Ambience_trendy,Ambience_upscale,Ambience_classy,Ambience_casual,GoodForMeal_dessert,GoodForMeal_latenight,GoodForMeal_lunch,GoodForMeal_dinner,GoodForMeal_brunch,Alcohol_'beer_and_wine',Alcohol_'full_bar',NoiseLevel_'average',NoiseLevel_'loud',NoiseLevel_'very_loud',RestaurantsAttire_'casual',RestaurantsAttire_'formal',WiFi_'free',WiFi_'paid',RestaurantsPriceRange_1,RestaurantsPriceRange_3,RestaurantsPriceRange_4
chHeUcGN6mSDzRvoSwtFxA,Mi Casa Restaurant,Riverview,FL,33579,3.0,"Nightlife, Mexican, Bars, Restaurants",303,12030,98559,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
6_LnAQQ0-mml8YgpfRjGuA,Saad's Halal Restaurant,Philadelphia,PA,19139,4.5,"Halal, Middle Eastern, Restaurants, Food, Indian, Cheesesteaks, Desserts",702,18184,41195,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
tBvW2eH5DIwSRci4LRAezg,Corner Bakery,Bala Cynwyd,PA,19004,3.0,"Sandwiches, Restaurants, Food, Desserts, Food Delivery Services, Cafes",119,3869,174755,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
cNslGovNYpSLywT5P03Vsw,Time Out Sports Bar,Seminole,FL,33776,3.5,"Nightlife, American (Traditional), Sports Bars, Restaurants, American (New), Bars",48,4805,107765,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0
RIN3ZEQmbqXh8ZYQ4efDTw,Good Vibes Juice,Largo,FL,33770,4.5,"Acai Bowls, Organic Stores, Restaurants, Vegan, Live/Raw Food, Juice Bars & Smoothies, Food",45,11561,66174,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
981Xj6Sey1CjyP6WQ70lzg,Waterfront Gourmet Cafe & Deli,Philadelphia,PA,19106,4.0,"Coffee & Tea, Cafes, American (Traditional), Restaurants, Caterers, Sandwiches, Event Planning & Services, Food, Delis, Bagels",34,7625,162885,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
xKc2WsRFJqIrcWyg2dRaIQ,Cheeburger Cheeburger,Langhorne,PA,19046,2.5,"Restaurants, Fast Food, Burgers",78,7312,142602,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
Ps7Q7BOKzJO4nDTUhbk43Q,Clear Sky Cafe,Clearwater,FL,33767,4.5,"Restaurants, American (Traditional), Tapas/Small Plates, Seafood, Breakfast & Brunch, American (New)",1824,4049,143679,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0
IKz16oQaEgS1xm0nHOkvWw,Thai Aroy Dee,Drexel Hill,PA,19026,4.0,"Thai, Restaurants",113,11854,98812,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
T98nJU1RgjJfRJmJv4cOaA,La Lagosta,Philadelphia,PA,19124,3.5,"Nightlife, Portuguese, Iberian, Seafood, Food, Spanish, Bars, American (Traditional), Restaurants",8,22837,56264,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
0igZewdCvqrQ3OI42HQ9rg,"Lonni's Sandwiches, Etc",Dunedin,FL,34698,5.0,"Sandwiches, Delis, Restaurants",16,18732,68903,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
J6vgJaDdpf2NdJeve3apxg,Tank and Libby's,Drexel Hill,PA,19026,4.5,"Sandwiches, Breakfast & Brunch, Restaurants, American (New)",259,11854,98812,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
EHI7zAt0wuI6mVuoXnrBRw,Oxford Restaurant Breakfast and Lunch,Philadelphia,PA,19124,4.5,"Restaurants, Breakfast & Brunch",30,22837,56264,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0
EASb5k7y_w3fEaKEvpt1SQ,Perky Joe's Café,Harleysville,PA,19438,4.5,"Restaurants, Food, Coffee & Tea, Cafes, Breakfast & Brunch",50,9456,138090,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
RalJthqqo93-7rTXGgc5Gg,Jubao Palace Noodle Bar - Seminole Hard Rock Tampa,Tampa,FL,33610,4.0,"Food, Vietnamese, Chinese, Noodles, Restaurants",83,16771,49101,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
a6J0Jq1GJ6Shk-L10Bp6Cw,Buya,St Petersburg,FL,33705,4.0,"Ramen, Restaurants, Izakaya, Japanese",703,11210,73087,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
AKrFJ7vuBbLPfE9u2HVEkQ,Tai Lake Restaurant,Philadelphia,PA,19107,3.5,"Chinese, Noodles, Restaurants, Seafood",279,7823,91522,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
E7irVK3DoLDXXeFSLa4fbQ,El Huarache Azteca Restaurant,Clearwater,FL,33760,4.0,"Restaurants, Soup, Mexican, Salad",47,7162,66350,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
4JTY29QkmdbmpMms3Midqg,Philly Tacos,Philadelphia,PA,19146,4.5,"Tacos, Event Planning & Services, Latin American, Vegetarian, Mexican, Food, Food Delivery Services, Caterers, Restaurants, Vegan, Party & Event Planning, Food Stands, Spanish, American (New), New Mexican Cuisine",85,17302,108126,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
hGb-yA-llJ7hnw9NyzE52A,Crunchik'n,Philadelphia,PA,19107,4.5,"Chicken Shop, Restaurants, Korean",173,7823,91522,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
XupqzjOerK3DcIoWWIKslg,Chicken Yummy,Tampa,FL,33617,4.0,"American (Traditional), Chicken Wings, Chinese, Chicken Shop, Restaurants",115,19281,59581,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
UB8sxbUN7kPZum22U2O9kg,Julio's Famous Pizzeria,Fairless Hills,PA,19030,3.5,"Restaurants, Pizza",83,4546,98506,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0
KelJcIYD7uOzQ2lIrVZpUA,Brix 33 Fine Wines and Bistro,New Port Richey,FL,34655,4.5,"Nightlife, Restaurants, American (New), Event Planning & Services, Venues & Event Spaces, Bars, Food, Beer, Wine & Spirits, Wine Bars",120,17882,90561,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
jYFMSF-AyKrvLPWMW6l5JQ,Ortlieb's,Philadelphia,PA,19123,4.0,"Tex-Mex, Nightlife, Lounges, Vegan, Bars, Dive Bars, Tacos, Music Venues, Mexican, Arts & Entertainment, Restaurants",96,8565,106137,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0
tdXYmpPzMuBzm9bN46PG3w,Miller's Ale House,Willow Grove,PA,19090,3.0,"Sports Bars, Restaurants, American (Traditional), American (New), Nightlife, Pubs, Bars, Seafood",263,7006,98255,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
tfkE9AOK5zmiJ9nX0jo5tg,Red Robin Gourmet Burgers and Brews,Trevose,PA,19053,3.0,"Restaurants, Burgers, American (Traditional)",157,9936,101979,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
AJzAO951NR1LFaBHojeudg,Tableau at PAFA,Philadelphia,PA,19102,3.5,"Restaurants, Museums, Coffee & Tea, Sandwiches, Food, Arts & Entertainment, Cafes",19,3365,177851,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
yRI3Sp1vn5X3g8auuClWlw,400 Beach Seafood & Tap House,St Petersburg,FL,33701,3.5,"Bars, Seafood, Nightlife, Cocktail Bars, American (New), Restaurants, Steakhouses, American (Traditional)",631,9120,87867,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0
ol5npt2HXo9r3yKa3wBlYQ,Ninja Sushi Hibachi,Philadelphia,PA,19116,4.0,"Restaurants, Japanese, Sushi Bars",224,12850,74943,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
vTHHIdkG4XZs0wrERcuq0w,WIBS,Collegeville,PA,19426,4.0,"American (New), Barbeque, Chicken Wings, Sandwiches, Restaurants, American (Traditional), Salad",95,12839,161942,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
hM611cPF2RlyqDHq7NACog,Royal Palace Thai,Tampa,FL,33606,3.5,"Restaurants, Chinese, Vegetarian, Sushi Bars, Thai, Asian Fusion",154,8894,154284,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
rt4mUIWH9SOR4NrPkivslQ,Cafe Sahara Mediterranean Cuisine,Largo,FL,33770,4.5,"Food, Delis, Mediterranean, Lebanese, Specialty Food, Ethnic Food, Restaurants, Middle Eastern, Falafel",99,11561,66174,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
l4agn6RnrjLMcHVgIearlQ,Ginza,Narberth,PA,19072,4.0,"Japanese, Restaurants",82,4121,209007,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
dq21CR1WYujxYksXjcnKpg,Shawarma Kebab,West Chester,PA,19382,3.5,"Mediterranean, Halal, Salad, Restaurants, Sandwiches, Middle Eastern",76,20429,143574,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
IRF5JWf1dByxOwRxhz9Sbw,Amari's Restaurant,Philadelphia,PA,19143,3.5,"Soul Food, American (New), Breakfast & Brunch, Restaurants, Seafood",57,24632,56396,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0
pN4bu3X4Upie2fc9H7BY7Q,MOD Pizza,Newtown Square,PA,19073,4.0,"Fast Food, Restaurants, Pizza",74,7920,168382,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
wGWnJ71EHjyrP7vuHxYoRw,Kara Lynn's Kitchen,Clearwater,FL,33755,4.5,"Fruits & Veggies, Gluten-Free, Vegan, Restaurants, Food, Specialty Food, Organic Stores, Vegetarian, Cafes",136,9977,63559,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
V7PzZzhM8HAFX6sNmadNuA,Taco Bus,Tampa,FL,33619,3.0,"Mexican, Food Trucks, Restaurants, Food",206,13347,59233,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
dA1NubF15yiyEoI1Sm_6gQ,P.F. Chang's,Glen Mills,PA,19342,3.5,"Chinese, Asian Fusion, Gluten-Free, Restaurants",167,8064,147032,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
q6xmmfmt8DzOhbIC0WVbvQ,Laxmi Indian Grille - Manayunk,Philadelphia,PA,19127,4.0,"Halal, Restaurants, Food, Food Delivery Services, Indian",203,2678,104604,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
xiBnTS5DPVMlySrCpF59Ow,Jasper's Backyard,Conshohocken,PA,19428,3.5,"Arts & Entertainment, Sports Bars, Nightlife, Restaurants, Music Venues, American (New), Desserts, Breakfast & Brunch, Bars, Food, American (Traditional)",285,8479,122717,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
qaQc-Gnl_Sd0WZZMxcB7Bg,Fuzzy's Taco Shop,Brandon,FL,33511,3.5,"Bars, Nightlife, Restaurants, Tex-Mex, Mexican, Sports Bars",294,22334,79120,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
rpFT0AX5kqMdtbdNH-gvdA,Nitallys Thai-Mex Express,South Pasadena,FL,33707,3.5,"Thai, Mexican, Restaurants, Asian Fusion",496,12512,74263,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0
1pi4PuZxgSnRRNLnyMCD4w,Kiwami Ramen and Sushi,Tampa,FL,33619,4.0,"Japanese, Sushi Bars, Restaurants, Ramen",151,13347,59233,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0
LEAVZX4dzdo-mQoqq2IZ_Q,Hispania Tapas Bar & Cafe,Clearwater,FL,33755,4.5,"Restaurants, Venues & Event Spaces, Food, Caterers, Event Planning & Services, Party & Event Planning, Art Galleries, Seafood, Tapas Bars, Food Delivery Services, Shopping, Spanish, Sandwiches, Arts & Entertainment, Vegan, Tapas/Small Plates",27,9977,63559,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
BMKJ3JyD_r_SQ1JXAzo1Hw,The Pub Tampa Bay,Tampa,FL,33607,4.0,"British, Nightlife, Bars, Pubs, Restaurants, Burgers",493,10932,63433,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
X3jaJDlA5YqN1EZhV9KCkQ,Red Mesa Mercado,St. Petersburg,FL,33705,4.0,"Specialty Food, Ethnic Food, Mexican, Breakfast & Brunch, Bars, Restaurants, Cafes, Food, Fast Food, Nightlife",422,11210,73087,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
3xEfhRaWMSTN8XcuMgBjQA,Fiorino,East Falls,PA,19129,4.5,"Italian, American (New), Restaurants",361,4901,97886,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
x4o0RXGhFhGRs5oE74q83A,86 West,Doylestown,PA,18901,3.5,"Sushi Bars, Tapas/Small Plates, Steakhouses, American (New), Restaurants, Seafood",231,10486,133441,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
KYPhGJIibu_7ePIX4HNs6A,48th Street Grille,Philadelphia,PA,19143,4.5,"Internet Cafes, Restaurants, Food, Seafood, American (New), Vegetarian, Caribbean, Chicken Wings, Caterers, Event Planning & Services, Breakfast & Brunch",275,24632,56396,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
xellD0NghW7cmmeIgjmEXA,Suzani Restaurant,Philadelphia,PA,19115,4.5,"Uzbek, Restaurants, Persian/Iranian, Modern European, Middle Eastern, Mediterranean, Russian",99,14391,82939,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
_BtMC62-nYqTSTWku8cs3Q,Boston Market,Langhorne,PA,19047,2.5,"Caterers, Chicken Shop, American (Traditional), Event Planning & Services, Sandwiches, Comfort Food, Restaurants",28,12297,120155,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
btKeuC1tBZb9ul1JyBNTTQ,Suburban Diner,Feasterville,PA,19053,3.5,"Restaurants, Diners, Breakfast & Brunch",126,9936,101979,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0
ZbbJDKTu6wQ1eY4TXjEM3A,Tijuana Flats,Lutz,FL,33548,3.5,"Tex-Mex, Mexican, Restaurants",54,2718,140668,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
n_zDBVMcBFU1bCOERIQ6HQ,Ristorante Denicola,Richboro,PA,18954,4.0,"Italian, American (New), Restaurants",50,4360,172961,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
cqS2apH3UkQFXwvVCpocag,Hong Kong Chinese Restaurant,Seffner,FL,33584,2.5,"Restaurants, Chinese",19,9440,74278,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
ow2MoLDzfNhTYyqEqjfpkQ,Flippers Pizzeria,Saint Petersburg,FL,33701,3.5,"Pizza, Food, Restaurants, Salad, Sandwiches, Italian",141,9120,87867,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0
4epLIQS0--TnFgAQOtaIww,Taco Bell,Tampa,FL,33635,2.0,"Restaurants, Tex-Mex, Breakfast & Brunch, Fast Food, Mexican, Tacos",30,7240,90470,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
c6zgxvHn5j816s9DDAFYjA,220 East,Tampa,FL,33606,3.5,"Restaurants, Italian, Salad, American (New)",90,8894,154284,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
cE_gYW3CHEducTkEyxTDdA,Bartaco,Tampa,FL,33606,4.0,"Mexican, Restaurants",1368,8894,154284,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
pABQ5benw5OkuARYHwBkTg,Mill Street Cantina,Bristol,PA,19007,4.0,"Bars, Restaurants, Nightlife, Mexican",205,8719,78455,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
nuZm_f6EzuJTu3iT_b6DGw,Applebee's Grill + Bar,Largo,FL,33777,2.0,"American (Traditional), Nightlife, Bars, Burgers, Restaurants, Steakhouses, Sports Bars",53,6956,99788,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
YbEVMCXzbcibj2a11Yzg1g,Shells Seafood Restaurant - South Tampa,Tampa,FL,33609,4.5,"Restaurants, Seafood",453,8497,140410,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
un0SYMwg2E_T1VLp7ANW7w,La Croisette,St. Pete Beach,FL,33706,4.0,"Breakfast & Brunch, Burgers, American (Traditional), Restaurants",449,8805,114601,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
fU_PgV2qca4dEo2ZPmivPA,Dump-N-Roll,Philadelphia,PA,19104,4.5,"Food, Food Trucks, Caterers, Chinese, Asian Fusion, Restaurants, Japanese, Event Planning & Services, Italian, Steakhouses, Dim Sum, Street Vendors",173,16508,46430,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
jF3RPKNsdcb4657pNRbGxQ,Outback Steakhouse,Bensalem,PA,19020,2.5,"Restaurants, Steakhouses",129,21379,94744,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
chiXVs9fuaXcxb0OHs-Kig,Far Away Farm Country Corner,Glenmoore,PA,19343,4.0,"Farmers Market, Bakeries, Cafes, Food, Local Flavor, Restaurants",19,2635,156413,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
4oEwdM59pVsOVJmgnnW_jA,Souderton Family Restaurant,Souderton,PA,18964,4.0,"Diners, Restaurants",13,5283,101927,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0
6fM8ApAFy_wL1gr4OtpGZQ,Parthenon,Tarpon Springs,FL,34689,4.0,"Greek, Restaurants",41,11823,88685,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
mqdjEgfp_xDjPJOXBRwwUg,Wendy's,Ridley,PA,19078,2.5,"Restaurants, Burgers, Fast Food",26,4528,95485,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
TIEyPO5S2-xMaA3rrmjCzg,Best of Philly Cheesesteak,Hudson,FL,34667,3.5,"Mediterranean, Restaurants, American (Traditional), Wraps, Cheesesteaks",91,15736,56397,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
U3cgoW533NMhBthVOA0tNA,Langhorne Hotel,Langhorne,PA,19047,3.5,"Restaurants, Nightlife, American (Traditional), Pubs, Pets, Bars",42,12297,120155,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
AKI-5jNLeRkL-v-TSMIWTA,Papa Joe's Sub Shop,Tampa,FL,33610,4.0,"Breakfast & Brunch, Restaurants, Salad, Delis, Juice Bars & Smoothies, Food, Sandwiches",50,16771,49101,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
LgAuYz5cQe3zTxuteJ4VyQ,Fuel Center City,Philadelphia,PA,19107,3.5,"Sandwiches, Restaurants, Cafes, Vegetarian",432,7823,91522,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
wFFHt-ixlw_3kZ6kfioMMA,Byblos,Tampa,FL,33629,4.0,"Middle Eastern, Nightlife, Mediterranean, Falafel, Greek, Italian, Bars, Lebanese, Restaurants, Cafes",374,10441,178207,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0
MnB5oYCBXbiF8VkIiyU44A,Jeannie's Deli,Ardmore,PA,19003,4.5,"Breakfast & Brunch, Restaurants, Sandwiches, Delis",55,5665,135760,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
kC2jUMTWt0v_cSWKa63QQA,Fink's,Philadelphia,PA,19135,4.5,"Sandwiches, Food, Delis, Restaurants",62,12940,63165,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
